7,1,3,-11,9,-1,6,37
65,3,14,19,2,-13,-34,22
5,15,11,14,1,11,29,-12
-108,-37,-17,-24,-5,-11,-59,-91
21,-1,-14,-13,-18,4,36,39
16,2,-1,-5,-4,-2,-3,-13
69,9,-2,6,4,2,-1,54
31,26,13,13,7,5,25,30
-68,-6,-6,-18,2,15,21,-54
-22,-5,-10,-5,-9,-25,-60,-24
-7,-10,6,23,-6,-4,-29,-7
74,13,-8,2,11,0,17,65
-19,-9,11,9,4,1,20,10
-66,-21,-27,-18,-14,-6,-29,-72
4,2,-5,-10,-5,-2,-13,8
-19,-11,2,-9,0,2,20,-3
70,9,9,11,1,1,22,47
20,10,8,3,7,12,8,49
-112,-16,3,-11,-4,-1,-6,-72
36,-18,-18,-13,-5,-6,23,16
-28,-5,-9,-5,-3,-4,-25,-68
13,9,9,8,2,3,1,41
5,3,-2,1,7,-1,5,18
25,10,10,3,5,1,-14,-6
1,0,-11,-8,-12,8,19,11
43,23,11,11,11,6,48,74
-50,-12,4,2,7,4,-37,-92
-57,-21,-1,-7,-12,-15,-21,11
12,1,-11,3,1,0,5,-17
-1,2,3,-11,2,-6,-2,-12
84,11,-3,12,7,6,17,87
-27,9,17,9,5,7,20,-6
-57,-24,-15,-8,-5,-6,-35,-61
29,10,8,-2,3,13,36,32
-1,-1,-3,-7,-1,-2,-37,-35
36,5,-8,-5,-5,7,35,38
43,17,11,3,-5,-27,-53,77
-99,-24,-4,-2,-1,5,-3,-121
-19,-6,-2,-2,1,-7,25,35
20,15,-1,-10,5,17,6,31
-32,-20,-5,13,1,-4,-23,-60
32,5,4,5,-2,1,-7,49
7,7,-15,-6,-5,-8,22,3
1,-12,-17,-6,0,-7,-34,-6
47,9,6,-15,-5,12,43,29
14,-3,-3,1,2,8,8,82
-34,-12,4,1,-13,-24,-36,-93
-30,-17,-26,-20,-11,-14,3,-20
-43,-6,7,21,6,5,-18,-17
45,2,2,-9,-8,-9,-2,29
42,5,-9,-7,4,1,0,47
-85,-10,22,38,16,-3,-27,-90
6,0,-2,-3,0,7,10,-11
9,7,-5,-3,-3,-3,4,1
47,1,-2,-11,-8,1,11,78
-22,-2,0,-12,-9,-2,-5,-62
-27,-1,7,-7,-1,9,26,24
31,1,-19,8,1,-1,38,15
34,2,5,-3,-1,-18,-81,-9
-76,-14,-10,4,5,7,28,-88
6,11,17,-9,0,11,22,1
-9,-12,-20,-19,-16,-20,-47,-5
-43,-13,-4,25,9,-2,28,-8
54,6,0,-7,0,4,-14,9
2,7,1,7,5,-3,-5,-20
3,11,39,-13,-3,7,-3,-17
8,2,-17,33,11,17,45,100
-12,-14,-27,-8,-3,-2,-28,-33
27,17,-5,-7,0,0,33,19
18,-25,-3,1,-3,-8,-38,16
-106,-33,-1,-20,-9,17,-8,-88
-32,6,31,-14,-10,-21,10,18
-2,-17,-28,15,2,-18,-42,-32
-44,12,-7,12,13,-6,1,-15
13,2,1,-14,-11,-9,4,-22
14,-2,-6,-12,-10,1,-7,16
25,14,25,0,-10,-1,10,9
51,14,26,5,15,15,17,30
-3,-21,-34,22,18,-7,2,-22
46,11,6,-5,6,9,8,74
-4,-1,12,12,-4,-10,2,-24
20,0,-9,-1,-4,8,9,29
-19,8,12,-14,-5,17,28,-8
20,9,8,7,-4,-20,-38,32
-4,-9,-17,-16,2,16,54,-5
-34,-16,-4,2,-6,-19,-71,-51
-27,17,12,-9,-1,3,2,35
