-23,-3,-3,-4,-6,-34,-65,-45
-28,4,-10,2,0,-16,-19,-17
-6,-30,-8,-7,-3,-11,-7,-7
20,1,-2,4,-1,0,-5,15
67,25,10,-2,-3,21,46,55
-95,-29,-4,-6,-5,-3,-10,-63
-12,2,-5,0,3,-4,-12,-10
-17,-10,-6,-13,-18,-10,-2,-3
26,8,-4,1,2,9,12,15
37,13,4,6,14,0,15,21
7,5,1,-1,-6,-10,-6,5
-15,-5,5,9,12,2,-11,7
7,9,11,1,0,7,45,-6
47,-8,-17,-7,-6,17,3,25
-62,-15,-16,-14,-15,-35,-65,-47
-6,1,-1,-4,-10,-27,-31,-16
-17,-7,1,4,5,2,-16,-11
-10,0,4,5,2,7,20,11
49,15,13,0,-1,18,43,29
1,5,-2,0,7,-1,4,-1
-8,-3,1,5,-1,-10,-29,-5
-2,-1,-1,-4,-5,-4,2,-4
12,-3,-2,3,-1,-1,-7,-1
-16,6,5,-5,1,1,2,-6
-7,-9,-3,4,-3,7,18,0
22,7,-1,-7,-1,-6,-6,18
13,0,3,1,-1,5,2,-9
-17,-7,-6,3,3,-5,1,-8
-18,-7,-8,-6,-8,0,-3,-2
0,6,3,0,-4,-6,-14,-7
-2,-2,-5,-10,-4,-2,13,8
22,2,0,3,11,2,4,3
6,1,2,14,9,2,6,31
-19,-5,-2,-3,-14,8,-6,-25
8,1,-4,-2,-2,-17,-30,-27
3,-2,-6,-7,-1,-2,-5,-7
1,-1,-2,-5,-6,-1,-10,2
12,2,3,2,0,-4,14,2
-17,-6,2,1,-3,14,21,9
-24,-6,-4,-8,-1,-13,-28,-18
-5,-3,-2,5,6,-5,4,-10
6,-2,-7,1,0,1,0,8
15,13,20,10,10,2,7,7
16,11,-3,-2,-5,2,3,8
-8,-8,1,-7,-3,1,25,-3
-10,-2,-3,-5,-5,6,22,28
-1,-26,-13,-9,-8,-21,-64,-21
-8,21,6,4,0,-7,13,-4
16,-5,-2,-4,2,-3,-17,11
-9,0,0,2,0,-5,6,-15
1,6,-7,0,3,11,26,6
-14,-17,-4,-3,0,2,1,8
-6,15,2,-2,-5,-2,2,1
9,4,4,0,-8,0,-1,3
11,4,3,3,9,1,11,10
16,-4,-2,-3,-9,1,-9,10
-21,-3,-2,-8,-5,2,1,-9
0,-7,1,23,22,0,-14,-8
0,1,-1,2,3,3,3,-4
14,-3,-5,2,2,5,9,7
-22,1,13,0,2,-3,-3,-37
-13,-1,2,-9,-11,-1,-10,3
-7,-20,-12,-5,-3,6,17,-13
-4,-1,-3,-1,-1,-6,-27,-14
-2,1,-10,-9,-6,16,-14,5
19,-21,-15,-8,-5,-34,25,-28
13,29,15,7,3,-6,-2,11
-37,-20,-8,-6,-3,0,4,-24
-2,13,6,5,5,2,4,-1
-9,-5,2,-2,1,2,-16,15
10,-2,1,-2,-5,6,17,4
9,15,5,3,-4,4,2,5
-19,-18,-6,-4,-2,-11,-12,-4
1,11,1,0,2,4,-1,3
13,6,6,6,6,7,56,19
-1,-9,-8,4,9,17,-42,2
-2,-17,3,0,-9,-35,-32,-8
9,-39,-42,-26,-16,-14,-18,-13
-6,25,4,-3,-3,3,4,21
-3,-20,0,0,-2,-10,15,-5
15,3,13,-4,-1,22,32,23
-1,8,16,6,1,6,-15,-9
-10,0,-2,2,-7,-11,-11,-4
7,9,-3,-4,6,-1,29,15
18,13,2,12,10,8,-8,-2
32,10,6,2,3,20,-27,12
-12,-8,-6,2,-6,-9,3,-26
-47,-17,1,-2,-2,-20,-16,-11
-44,-22,-20,-14,-9,-7,-31,-57
-10,-1,7,0,-5,9,57,45
13,15,-19,-15,-5,-3,-6,-7
24,11,2,-3,-8,-2,-32,3
16,4,-2,1,6,-9,19,14
-10,8,13,8,2,5,13,6
-8,-18,-15,-10,-2,-3,-17,-4
14,-6,3,1,1,5,22,5
-11,-2,1,4,4,11,19,10
-5,-13,-6,3,-2,-12,-28,-22
-4,14,14,8,12,14,15,3
-9,-19,-7,-5,0,-10,-37,-31
14,-36,7,3,-2,3,2,6
12,27,0,0,3,-4,-26,-6
-25,-34,-10,-7,-9,-11,-17,-11
10,21,4,0,-2,19,43,19
13,11,3,-1,1,-7,-11,-2
-15,-5,-5,2,3,-5,-6,-19
8,4,6,-3,-3,0,-11,17
10,-5,11,4,3,-5,17,21
0,4,-10,0,-2,-6,-15,-1
13,0,4,-1,5,10,27,1
-7,-6,-8,-5,3,4,-18,-1
-12,7,1,6,-12,-11,-9,-12
12,7,-7,-4,-1,0,8,5
-11,-2,3,1,-8,-4,-9,-10
16,-2,5,4,12,12,22,15
-7,-2,-5,-1,4,-1,-23,-15
1,10,-5,-2,-5,-1,-14,-3
0,-39,-6,-8,-2,-14,2,15
-8,17,8,-3,-12,-18,-11,1
8,19,-2,0,0,2,7,0
-3,3,-8,-1,2,11,15,2
-5,-20,-2,2,4,31,17,16
0,-14,0,-6,-5,-16,6,-4
-2,-4,-15,-2,-1,-21,-28,6
8,17,0,0,-7,2,19,15
-4,19,0,-5,-8,-2,-5,-17
-4,-9,8,7,4,10,-22,-19
0,-6,0,-8,-1,1,-9,-2
2,-11,-1,-4,2,12,36,18
2,18,4,11,-3,-22,-11,-13
-7,-8,1,12,11,1,-17,-7
-4,10,1,0,-4,3,28,-7
1,13,3,-6,-4,-1,-19,-1
-7,-14,5,0,1,-7,11,0
3,0,-18,-1,1,2,17,-17
32,3,-6,-16,0,36,49,58
-11,-10,0,-4,-9,-36,-54,-45
-34,3,-3,-9,-9,-14,-26,-11
-13,1,5,5,-2,-2,8,3
-5,-5,1,8,3,8,14,0
14,-5,-5,-4,-7,3,8,8
6,5,-4,-4,-9,-5,-2,-5
0,2,7,-8,0,0,-5,6
-3,-12,-3,11,15,3,-2,-6
-1,3,-2,7,7,0,-2,1
6,6,-2,6,13,7,-3,5
18,16,11,22,8,26,80,32
-9,35,-15,-21,-13,-22,-93,-39
-35,-73,-17,-12,-10,-13,22,-16
-15,-43,-11,-14,-4,0,-4,-5
-1,-5,-4,-10,-12,0,-11,-23
19,5,11,7,4,10,43,21
31,41,10,4,3,-2,-28,0
-15,16,3,-3,-8,-7,-7,-12
-18,-18,-12,-6,0,-5,-17,1
-9,-16,-1,9,7,-3,7,-8
-3,-4,-3,7,-1,10,3,-3
28,16,19,5,18,9,11,24
4,-8,0,-6,-7,-16,-20,-16
-10,-6,-9,-9,-8,3,7,-6
6,2,-5,-10,-7,-6,1,7
-1,2,-2,3,0,4,6,1
