1,-1,-19,-20,-1,5,-2,-2
-1,3,20,12,-3,-3,-7,-3
-2,-7,-49,-22,-23,-4,-3,1
1,1,25,5,12,-2,1,2
-1,2,15,12,4,1,0,2
0,2,20,7,11,2,1,-1
-4,-6,-22,4,-1,-2,-2,-5
-1,-1,5,-11,-12,-1,2,0
-1,-2,6,2,-8,-3,-3,-3
-1,-2,-24,-11,-11,-2,-3,-2
0,2,20,10,11,6,-3,-3
1,-2,-6,12,-2,-2,-2,0
2,1,14,10,4,6,-1,-3
-1,-4,-9,-17,-5,-4,-3,-1
-1,0,6,-16,5,3,0,0
-1,-1,-1,21,-5,-7,-6,-3
-3,-2,11,-4,-6,-12,0,0
0,-1,3,-3,3,17,4,0
-3,-4,0,8,6,-2,0,-1
1,3,-14,-1,-5,-3,-1,-2
-2,-2,15,-18,-8,0,-4,-3
-5,-6,-39,-28,-14,-9,-4,-1
-3,-3,13,14,0,2,0,0
-3,2,-3,-2,3,0,3,0
-2,-1,4,-1,-10,-7,0,-3
0,-2,-19,1,1,-8,-2,-1
4,5,21,3,-2,-2,-2,-2
0,-3,-14,22,-1,-7,-4,-5
-1,-1,4,-20,3,-1,4,5
4,2,15,7,1,-3,-2,-2
-1,2,-3,10,-1,-6,6,12
13,6,15,21,4,-1,0,-7
15,-3,-31,-37,-6,4,1,13
-1,7,31,11,-4,-8,-5,-13
-32,-19,-30,-8,0,-4,1,-8
-8,5,7,-10,-2,-15,-7,-12
16,3,1,20,12,-13,-7,28
-1,-5,-3,-4,-11,16,11,3
9,-2,-4,-1,-1,0,-5,7
-13,-3,-4,-32,-4,1,0,0
3,7,17,16,3,5,-2,-11
-3,0,-3,11,3,-16,-5,3
4,4,4,-6,8,2,-2,-5
16,-17,-22,-23,-7,7,-4,-3
-17,9,2,-20,-17,-7,-4,-10
-20,-8,9,24,4,0,-1,-3
9,8,-21,-24,-5,1,4,-4
4,4,-3,9,3,-4,4,7
-5,-9,0,8,3,4,6,-8
7,2,-2,-15,-6,-7,-4,-2
-16,10,11,8,0,2,-6,-5
2,-10,-7,3,-1,-2,0,-2
4,-1,-3,18,1,3,-1,-5
4,-1,-8,19,13,2,2,9
-7,0,24,-5,-1,-9,1,13
-10,3,2,0,-7,-3,-5,-3
-18,-13,-11,-13,-4,3,1,-6
27,13,4,-38,-28,-19,-5,-3
-8,-8,6,43,41,17,4,-2
17,-10,-9,2,7,4,3,6
-18,6,4,-3,0,0,-5,-7
-8,-16,-11,8,-5,-16,-5,-9
11,-4,-3,-12,-28,4,-2,-14
-19,12,5,-12,-18,-4,3,5
31,6,8,32,48,13,7,12
-12,-9,-16,6,1,-2,-3,-17
-2,-7,-3,-16,-8,-7,-1,-2
-4,-2,7,-2,-5,-5,-7,-2
-3,0,-6,-44,-35,-16,1,4
-3,1,8,45,23,14,10,14
5,-2,4,4,-3,-4,-1,-4
-13,-3,-7,-11,-1,0,-2,-2
11,19,5,23,-3,3,3,0
40,24,-4,-16,0,2,1,19
-46,-30,-5,-7,-11,-2,7,-12
-19,-21,-6,-1,-9,-8,-8,-8
-29,-27,-3,4,1,-2,-7,-12
-3,-18,-1,-4,9,-1,1,-1
41,11,4,-2,-12,9,3,15
-4,10,-5,-26,1,-9,3,6
11,5,-2,-3,7,-5,-1,-3
-1,10,3,3,0,3,1,3
2,12,10,14,6,-3,2,0
-4,-14,7,35,21,8,4,-3
0,6,-1,1,-3,3,0,-3
-14,1,-9,-20,-8,-3,-2,-5
1,-1,-11,-9,-9,-6,-6,-3
25,13,-4,-2,8,9,-1,2
-36,-12,-11,0,-10,-4,-3,-3
-9,-20,-6,-4,4,1,0,0
4,-5,1,-10,-1,-5,-9,-9
-18,-3,3,-4,-1,-3,-1,-9
12,3,8,9,7,2,4,5
1,0,-3,0,-2,1,-1,1
7,5,-2,6,2,-4,-4,4
8,8,6,2,3,-7,-1,3
