-4,-7,-18,64,35,3,-2,-3
4,4,4,-7,-8,-1,6,3
-5,2,1,7,-4,-4,-3,-1
-3,-5,-19,-4,7,2,0,-2
0,2,18,-23,-17,-1,0,1
15,1,4,-1,-2,-1,0,2
-13,0,8,-1,-5,0,1,-4
-7,-10,-29,-3,-8,-4,-3,0
7,13,-10,-9,-6,-2,-2,2
-1,-3,-7,-5,-5,-3,-2,2
11,3,10,-13,-1,2,2,2
-3,-6,6,12,5,3,0,-4
-12,-6,15,-10,-9,-5,-4,-5
4,0,-2,-9,-11,-3,-3,1
0,-3,-13,-39,-20,-7,-3,-3
-1,3,4,33,2,1,2,2
2,1,7,7,8,-10,-2,0
-6,-4,-4,-15,-3,21,4,-2
-5,-3,2,-4,-15,-12,-3,-3
11,7,-2,10,-7,1,1,5
-2,1,9,13,16,3,-1,0
-4,0,-13,-4,5,-7,0,1
-2,-1,12,4,-9,1,2,1
4,-2,-10,-21,5,1,-5,-6
1,-3,-24,-4,-3,0,-6,-3
-10,-1,10,-1,-1,-4,0,-4
1,1,-7,8,10,3,-4,-2
0,-1,7,5,-5,-7,6,6
8,2,11,-21,-21,-1,-7,-5
-11,-2,-4,-7,-3,-1,0,0
2,-2,6,75,56,8,5,4
-5,-7,-5,5,15,7,2,0
0,6,13,-20,-13,-3,0,1
6,-3,-24,-26,-27,-10,-3,-1
0,0,6,5,6,3,-1,-1
-5,-2,-5,-7,-7,-11,-5,-5
1,4,6,-14,-8,11,1,0
2,-2,-2,8,12,2,1,1
-4,-10,-19,-11,-6,-5,-4,-2
2,11,-2,2,5,2,0,1
-6,-8,3,-3,-8,-7,-2,-2
1,5,20,2,-4,-3,-2,0
2,-3,-20,-46,-25,-3,-2,-4
-2,-3,-6,21,9,-2,-3,-5
-7,-2,-2,11,12,0,4,2
3,0,-7,5,5,3,1,0
1,2,10,1,-11,-7,-1,3
-3,-2,9,4,2,2,-5,-4
-4,0,11,-10,-5,-2,-1,-2
-2,-7,-28,6,-1,0,6,2
1,3,-5,-31,-14,2,-6,-3
2,3,17,10,-8,-6,-1,-1
-12,-8,-28,30,25,-8,-3,-3
1,2,18,-5,4,11,0,-2
-1,-1,-5,1,-10,-5,-1,0
-2,-5,-6,-23,-6,2,2,-1
7,4,15,39,20,5,5,2
-4,-3,19,-3,-5,-8,-6,-4
-4,-2,-6,6,-4,-4,-1,-3
6,1,-8,-6,1,0,-1,2
-2,0,-8,-35,-22,-5,-1,-1
0,-1,6,20,8,-4,-4,-4
-4,-1,9,12,21,15,2,0
1,-3,-11,-10,-13,-8,4,7
-1,-3,14,-6,-3,4,0,0
-1,2,-25,0,-3,-4,-2,-4
2,1,19,1,5,-2,0,0
-2,-2,-33,-31,-10,2,0,-2
-1,-1,-5,13,17,1,5,4
0,1,28,32,18,10,-4,-2
0,-4,-8,3,-3,-1,-1,0
0,5,6,1,1,1,3,2
0,-2,-5,-20,-23,-2,-4,-5
-5,3,22,-26,-9,-15,-7,-5
-1,-14,-27,12,-4,3,-3,-6
6,2,-13,10,10,6,4,8
-3,0,-5,-14,-12,-7,-4,1
-1,-3,1,-3,-7,-4,1,1
-5,4,1,-14,-13,-7,-6,-3
-2,0,22,-36,-19,-12,-5,-5
-3,-9,-28,20,17,20,-1,-3
1,2,-7,5,-1,-5,5,5
1,0,-1,0,2,-2,3,0
-2,0,11,5,-1,3,-1,-3
1,2,-5,-26,-16,-11,-5,0
-1,-5,0,10,2,2,-5,-1
3,1,1,2,-4,-2,3,4
-2,-7,-22,-3,-7,-3,-2,-3
-4,4,35,2,3,2,-5,-7
-1,-2,-11,-2,6,3,2,-1
-2,-2,0,3,1,-3,6,5
0,-2,-13,5,7,1,-10,-6
2,-2,7,-7,-11,-5,-6,-1
-1,-3,-13,-7,-8,2,0,-2
-4,1,17,-13,-6,-4,-2,5
-5,-2,21,34,35,7,4,-3
-1,0,-8,3,-7,-5,-2,0
4,0,-7,-24,-6,-5,-2,-1
2,5,4,6,-3,-1,-4,-1
-1,-4,8,17,-6,4,-1,-1
0,2,8,10,11,1,2,1
-6,-8,-11,-2,0,-6,-2,-3
-3,0,-16,-13,0,11,1,-4
1,2,-5,-6,-8,-6,-4,0
14,5,16,-4,-7,0,2,5
-18,0,-15,-3,-7,-5,-2,-2
0,-10,11,14,6,-1,-2,-2
-7,-7,-19,-6,-4,0,-1,-4
-1,-3,-14,3,13,0,13,10
9,5,15,-1,2,2,-9,-7
0,6,18,1,-1,-5,-4,-2
-4,2,30,5,-2,-2,2,-2
-1,-3,-21,-25,-13,-2,-5,-3
5,5,6,1,-6,0,1,2
-12,-6,-27,13,7,1,-3,1
7,-6,-2,-5,2,-8,-3,-1
1,2,-3,-6,-7,1,-1,-5
-14,-6,4,5,10,3,5,2
5,3,-7,-10,-7,-2,-3,-3
-5,1,10,-13,-17,-8,-4,0
-1,-6,1,29,22,13,-1,-2
5,-1,-7,2,0,-2,-1,1
