-3,1,5,8,-1,0,-1,7
2,-2,-27,-18,2,-1,-4,-9
-14,-7,38,1,2,1,-1,24
11,8,-6,-5,0,1,2,-18
-1,-5,-56,-2,-2,-6,3,5
3,1,20,12,1,-1,2,4
-10,-4,-1,-10,-2,-9,0,11
3,-8,-36,-18,2,14,-5,-9
23,9,19,13,7,0,0,19
-7,-2,19,8,-2,-1,-4,4
7,-1,5,-18,-2,-2,-7,-29
-21,1,2,35,3,-4,0,7
-10,-6,27,-10,-6,-4,-3,-10
-9,-3,-23,-10,-2,-1,-2,-5
5,1,-1,-10,-2,0,2,-2
2,-4,-7,12,3,-5,2,7
-5,7,28,12,-2,3,2,5
12,-1,0,-7,-6,-2,0,-6
0,10,22,11,0,3,2,12
-4,-14,-33,4,1,-11,-9,-28
-5,-5,-14,-26,-5,6,-2,-14
10,10,16,8,3,-3,1,9
-5,-2,-11,-7,-1,2,-1,-18
0,-3,8,-1,-6,-4,1,23
4,5,22,5,-3,-2,3,11
-8,-3,-19,-9,-1,2,-3,-16
4,-12,-28,-6,0,-3,1,-13
7,7,18,1,0,-2,0,7
-10,-5,-10,26,5,0,-1,12
-3,6,15,-7,-2,4,0,-8
-4,-12,-30,-12,-6,-4,-3,0
3,3,7,3,1,1,0,1
1,-1,-5,-7,-2,-2,-5,4
-1,-3,23,14,6,-5,-2,4
1,3,-19,4,1,-10,-2,1
7,6,14,-6,1,16,0,-8
-8,-3,10,-1,-1,-2,-2,1
0,2,-16,7,2,2,2,8
6,-1,30,2,-4,4,4,-10
7,4,-6,-9,-2,-4,0,11
-4,-6,2,23,1,1,-2,-5
-2,-3,-4,0,2,-1,-4,-5
-6,5,33,-6,1,0,-2,-2
-4,-4,-26,-7,-8,-6,-1,1
0,-2,31,13,-2,-3,-1,-10
-6,-6,-8,21,-3,-7,-4,-8
-3,1,-10,-21,-1,2,3,7
4,7,16,6,5,3,2,24
-10,-9,-1,-23,-1,-1,-5,-28
-3,-5,-15,4,-3,6,0,5
-9,4,7,5,1,5,1,-6
1,-7,-2,0,-2,-4,-3,-15
2,6,2,-3,2,2,2,8
-5,-1,-12,-13,-1,-6,1,4
16,2,-6,7,-4,-2,-3,4
6,6,17,-8,2,4,2,-6
-14,-10,-54,8,0,-8,0,-4
8,-2,-14,-16,-8,-1,-3,-9
-10,-1,13,11,-1,1,-5,1
-2,-3,1,0,-7,-4,-3,2
-2,2,-1,-13,-2,-3,-6,-9
6,-7,30,-1,-2,1,-3,12
-3,-10,-39,-17,-4,-5,-4,-1
-11,-6,6,1,0,-1,0,-1
10,8,-2,0,-1,3,8,26
-4,-7,-48,2,1,1,-7,-34
8,-1,14,-2,-7,-11,-4,2
6,9,11,4,1,6,2,3
-4,-1,-6,-15,-7,-7,3,-2
9,10,24,-3,-1,0,5,24
-12,-11,-24,20,11,1,1,-7
-13,-14,-6,-12,-1,-2,-9,-23
2,4,25,3,0,-4,-5,-12
-4,0,-25,-6,-1,-4,-4,3
3,0,-10,-7,-4,2,-1,1
4,9,2,-2,-2,-4,1,7
-1,-5,0,2,-1,3,-1,-1
0,1,3,5,-1,-4,2,0
1,5,11,5,6,4,1,6
2,-8,-8,-9,-6,-6,-4,3
4,-7,4,-2,-1,1,-4,-8
-5,1,8,-15,-2,1,5,3
3,4,26,31,3,0,-3,-8
-5,-5,-31,-7,3,-4,-1,-4
-2,4,21,-2,-2,-4,-1,6
-11,-5,-11,7,3,0,-1,-5
0,-3,11,-5,0,14,3,5
8,5,10,17,-2,-9,0,12
-16,-5,-28,-10,-8,-5,-5,-6
4,2,2,1,-2,-3,-3,-2
-17,-9,11,-2,0,-1,0,-2
-17,-8,-26,-8,2,4,-3,-11
3,4,4,5,-1,0,-3,3
-2,-4,14,7,-1,-2,-2,-8
8,6,-31,-23,-6,-5,1,-1
0,1,24,15,1,-2,5,14
2,1,7,-6,-3,-4,-2,-15
10,7,10,5,-2,0,3,7
3,2,-24,2,-2,-4,-1,5
2,10,73,4,4,-2,1,8
-2,-10,-92,-20,-8,2,-4,-26
4,-11,-15,1,3,4,0,5
-4,5,30,3,1,-3,1,2
-12,-4,-16,-13,-5,2,-2,-7
0,-4,54,26,6,-5,-4,11
6,3,5,-7,0,2,0,-2
6,-1,-34,10,3,4,4,12
8,2,-14,-22,-7,-7,-1,-4
-3,0,2,-1,3,-1,1,0
2,4,0,-8,-3,-3,0,3
6,0,29,13,4,0,6,4
4,-3,-36,-2,-2,3,-3,-8
15,-1,-32,-17,-7,1,-1,8
-7,0,40,21,4,1,-4,-11
-9,1,-2,-25,-12,-15,-10,-5
-9,-6,6,-3,1,13,-2,-14
-9,-3,18,0,0,-4,-1,1
3,4,-17,7,2,-4,-2,8
3,-4,-8,-7,-3,-2,0,-5
4,-1,-1,7,1,-5,-2,-4
-1,7,7,9,3,2,5,24
-8,-5,-18,-11,-2,2,1,-11
-8,5,39,-9,-6,-1,1,13
3,-5,-25,2,0,0,-5,-15
-8,-9,-2,4,-3,-1,-7,-19
-12,-1,-9,-4,0,-4,-3,-4
14,-4,-32,-6,1,2,-3,-5
-9,-6,33,13,-2,-6,6,11
