1,-8,8,2,2,17,6,2
-2,-4,-6,1,-2,-8,-17,-5
2,6,28,-4,-3,-1,6,0
-3,-6,-37,-4,0,8,0,-1
0,0,-5,-6,-2,-4,-2,-2
0,-1,3,-3,-5,-5,-4,0
0,-1,-1,2,2,-2,-9,-2
1,3,-15,-3,-3,-9,-14,-2
2,4,8,1,3,5,24,4
-3,0,31,-2,-1,1,-7,-1
0,5,21,4,2,-15,21,-2
1,-11,-20,-2,-1,8,-32,-2
-2,3,5,-2,-3,-9,-3,-3
-1,3,-22,-1,0,-2,-11,-2
-5,12,80,-4,-2,5,1,-7
2,5,39,1,0,-7,18,4
-1,-4,-20,-2,-1,-1,-11,-2
-1,-11,-23,-3,-5,-7,-11,-5
1,-13,-21,8,6,6,1,3
-4,14,10,-7,-4,-4,-1,-6
-2,-1,21,-1,-4,5,-1,-1
0,-1,-11,0,1,-1,-9,4
-1,-14,-30,0,2,3,3,1
2,-20,-54,4,-1,4,4,3
-3,24,41,-7,-4,-34,-19,-8
-2,-14,-73,0,2,33,31,3
-1,22,82,-6,-7,-6,-16,-3
1,-11,-16,4,4,9,36,4
-3,-11,-23,-3,-1,-7,-38,-1
2,-7,7,5,7,-5,-3,1
-4,1,-41,-4,-2,-3,-16,-2
-3,7,30,0,-3,-2,-3,-3
1,-7,13,-2,-4,5,17,4
0,-3,11,2,-1,-5,-4,3
-1,-9,-7,1,1,3,1,-2
-2,12,14,-3,-3,-7,-8,-1
0,-5,-87,1,0,4,10,1
1,10,68,-4,-4,-3,16,1
-4,-6,-12,-5,-6,-19,-13,-4
-1,-9,-21,0,-3,2,0,-3
-1,5,43,3,8,26,21,-1
-2,7,-27,1,-1,-26,-18,-4
2,-1,-24,-2,2,14,14,3
-1,1,19,0,-4,-11,-18,-2
0,-12,-16,0,-1,-1,13,4
1,-3,-19,-3,0,-7,-31,1
0,-14,-26,4,2,-1,-8,-1
0,14,4,2,-1,-1,-1,-1
-3,-3,23,-4,-3,-2,2,-3
-3,-3,-4,1,-2,1,2,-2
2,7,15,0,-2,-2,11,1
-1,-6,-4,1,2,1,-9,1
-5,-13,-11,0,0,-5,12,-4
-6,12,-12,-11,-10,-3,2,-6
-2,-2,3,-4,-5,4,3,0
0,-7,-7,2,7,-12,-5,0
-1,5,40,-1,-4,17,22,-1
2,-16,-19,3,4,16,10,0
-3,1,-64,-6,-5,-6,-26,-6
-1,16,53,-2,-5,2,1,-3
1,5,6,1,-1,-11,-16,0
-1,-6,-8,-2,1,2,8,1
3,2,7,1,0,6,14,2
-1,-5,-11,2,0,4,-2,1
2,10,34,2,-2,-7,-11,-1
0,4,10,2,0,-1,2,0
1,1,14,-1,-1,-10,-27,-3
-3,-7,-14,-2,0,0,13,-3
-1,-7,-16,-4,0,2,11,0
2,-6,1,2,-1,-7,-10,-1
-2,11,37,-1,0,0,0,1
2,4,45,-1,-2,1,-6,0
-4,-5,-47,-5,-7,-10,-5,0
-4,0,1,-4,-3,-7,-56,-8
-2,-10,-22,-2,-4,1,24,1
-2,-7,-16,-3,6,9,3,1
-1,7,31,2,3,-8,-7,-4
1,3,23,3,-2,4,12,2
-4,-3,9,-6,-2,-3,1,-3
2,-10,8,2,-1,11,5,2
