45,-6,10,2,5,2,6,17
1,17,-3,-4,0,0,-1,-4
-6,-15,-9,-3,1,2,-1,-5
-3,14,13,0,-3,-1,-5,0
9,-7,-32,-5,-5,-5,1,5
13,-2,10,4,0,2,1,7
1,-1,-6,2,2,-1,1,0
-51,-26,-17,-3,0,2,-4,-19
-3,35,-3,-8,-5,-4,-1,-4
14,-1,-1,7,7,3,2,5
0,-28,0,-2,-3,1,2,-1
6,23,25,4,4,3,2,1
-15,-26,-20,-7,-4,-1,2,6
31,29,3,0,-2,0,2,8
23,-4,-3,-2,-1,-1,-1,11
-29,-2,0,-2,-1,1,-1,-20
-27,-18,5,-2,-2,-4,-15,-30
-15,14,13,0,-3,-3,-4,-7
-20,-16,-14,0,-2,-1,-1,-4
27,6,3,2,0,0,-1,13
24,22,23,3,2,0,5,15
-4,-21,-14,-5,-4,-4,0,1
-7,31,20,16,8,0,-1,-6
5,-27,-19,-11,-1,-2,1,4
-3,-27,4,15,7,7,5,3
-4,-5,-2,1,-2,2,0,1
-21,4,1,-6,-5,-7,-4,-4
-22,1,10,4,-1,3,-4,-8
-6,-9,2,-4,-2,-2,1,6
-7,-6,-13,-1,0,-3,0,-8
-4,3,-4,-5,-1,-2,-5,-8
19,25,6,3,1,-3,1,2
22,12,-1,-6,-4,-3,0,6
10,11,-15,3,-13,-3,0,5
-5,-19,-18,-17,5,-2,-4,-6
-1,2,46,14,9,3,-3,-1
12,10,-20,3,-3,2,6,7
-11,-9,-21,-3,18,3,1,1
9,2,-16,-4,-11,-4,-2,-3
-3,-9,-20,-4,-2,-1,-2,-2
-8,27,32,6,-1,1,-1,-11
-9,-6,13,-7,-10,-6,-5,3
-15,-1,1,2,-1,2,2,-3
-7,9,-5,-4,-2,-2,-3,-17
12,4,-6,1,0,-2,-1,4
5,2,23,2,-1,-2,0,2
16,-1,1,0,3,1,3,10
-8,-23,17,4,-8,-6,-2,3
-8,-17,-15,-7,-2,0,0,-1
9,18,22,-3,-5,-2,-1,-3
-9,7,-9,-2,0,-1,-3,-6
-9,-17,-15,2,7,2,-1,-1
-1,-3,22,7,1,-2,0,0
4,-8,1,-3,0,2,1,0
11,22,31,10,0,3,0,2
8,5,-7,-6,-4,-6,-4,-1
-18,-12,-11,-4,-1,-3,-5,-4
-14,5,6,-2,-2,-2,-4,-8
-14,-12,-5,-5,-9,-4,-3,-6
20,13,-12,0,-1,0,3,4
7,7,0,-1,-1,1,1,3
7,-2,28,17,-4,-1,-1,-1
-11,-25,-70,-23,6,1,0,1
-10,-11,18,-1,-4,-3,-1,0
15,10,14,-19,-15,-1,1,2
0,8,25,5,3,-3,-3,-1
4,-22,60,24,0,2,3,1
12,10,-60,6,1,-3,-2,2
-10,-5,10,-3,18,5,1,2
-15,-11,-20,5,0,2,-1,-9
-13,6,18,-3,-3,3,-3,-5
-4,-4,-6,-13,-9,-4,-5,-6
-13,-11,-8,0,-15,-15,-3,-1
21,5,-2,-2,2,12,2,15
34,18,-1,1,2,0,1,11
-11,-7,-6,-16,-14,-4,-4,-11
-29,-10,-1,0,-8,-6,-7,-14
